Gram(0),Gram local multiply(0),Gram shift(0),Gram all-reduce(0),Gram all-gather(0),Gram packing(0),Gram all-to-all(0),Gram unpacking(0),Eigensolve(0),TTM(0),TTM local multiply(0),TTM packing(0),TTM reduce-scatter(0),TTM reduce(0),Gram(1),Gram local multiply(1),Gram shift(1),Gram all-reduce(1),Gram all-gather(1),Gram packing(1),Gram all-to-all(1),Gram unpacking(1),Eigensolve(1),TTM(1),TTM local multiply(1),TTM packing(1),TTM reduce-scatter(1),TTM reduce(1),Gram(2),Gram local multiply(2),Gram shift(2),Gram all-reduce(2),Gram all-gather(2),Gram packing(2),Gram all-to-all(2),Gram unpacking(2),Eigensolve(2),TTM(2),TTM local multiply(2),TTM packing(2),TTM reduce-scatter(2),TTM reduce(2),Gram(3),Gram local multiply(3),Gram shift(3),Gram all-reduce(3),Gram all-gather(3),Gram packing(3),Gram all-to-all(3),Gram unpacking(3),Eigensolve(3),TTM(3),TTM local multiply(3),TTM packing(3),TTM reduce-scatter(3),TTM reduce(3),Gram(4),Gram local multiply(4),Gram shift(4),Gram all-reduce(4),Gram all-gather(4),Gram packing(4),Gram all-to-all(4),Gram unpacking(4),Eigensolve(4),TTM(4),TTM local multiply(4),TTM packing(4),TTM reduce-scatter(4),TTM reduce(4),Total
12.221,10.3153,0,1.90286,0,0,0,0,3.35043,1.21438,1.07267,0,0,0,1.86887,0.776961,0,0.5409,0,0.0286247,0.473363,0.0304331,8.99748,1.25217,0.0595308,0.0433117,0.298933,0,0.379483,0.0280858,0,0.32749,0,0.00135636,0.017278,0.00163476,2.80462,0.354023,0.00578347,0,0,0.032049,0.00175607,3.7875e-05,0,0.00171604,0,0,0,0,0.000101158,0.0724282,3.8707e-05,0,0,0,0.00071306,1.7384e-05,0,0.000596957,0,0,8.886e-05,0,4.8037e-05,0.0913796,5.7596e-05,0,0,0.0114691,32.6251
12.221,10.3437,0,1.87449,0,0,0,0,3.34599,1.18381,1.03764,0,0,0,1.90381,0.778594,0,0.567003,0,0.0298432,0.484676,0.0271517,9.00956,1.24247,0.0596535,0.0431881,0.300142,0,0.377696,0.027953,0,0.329172,0,0.00131976,0.0141282,0.00155139,2.81116,0.34762,0.00570143,0,0,0.0315371,0.00225399,4.2944e-05,0,0.00220798,0,0,0,0,0.00010252,0.0724303,4.1477e-05,0,0,0,0.00071075,1.6802e-05,0,0.000595991,0,0,8.9468e-05,0,4.8027e-05,0.0914163,5.364e-05,0,0,0.0115097,32.6252
12.2209,10.3547,0,1.8635,0,0,0,0,3.34746,1.18186,1.03718,0,0,0,1.90429,0.778107,0,0.572122,0,0.0293977,0.482105,0.0260935,9.01847,1.23186,0.0592793,0.0407116,0.300625,0,0.380527,0.028017,0,0.327794,0,0.00133943,0.0180811,0.00162783,2.80483,0.349311,0.00516078,0,0,0.0281368,0.00627155,4.1138e-05,0,0.00622691,0,0,0,0,0.000106266,0.0724276,4.1802e-05,0,0,0,0.000710268,1.6239e-05,0,0.000589914,0,0,9.6107e-05,0,4.5773e-05,0.0914349,6.5935e-05,0,0,0.000577252,32.6252
12.2204,10.332,0,1.88567,0,0,0,0,3.34746,1.1939,1.04925,0,0,0,1.89229,0.777377,0,0.541792,0,0.0296736,0.494233,0.0301354,9.01631,1.23641,0.0595737,0.0431468,0.300387,0,0.377741,0.0280047,0,0.327796,0,0.00132875,0.0152652,0.00165259,2.80935,0.34801,0.0056639,0,0,0.0305857,0.00328597,4.4138e-05,0,0.00323891,0,0,0,0,9.8306e-05,0.0724374,4.1756e-05,0,0,0,0.000710475,1.7097e-05,0,0.000589381,0,0,9.5683e-05,0,4.5903e-05,0.091229,7.0426e-05,0,0,0.000366562,32.6244
12.2207,10.3133,0,1.90485,0,0,0,0,3.34083,1.20424,1.05272,0,0,0,1.8885,0.776996,0,0.573479,0,0.0309042,0.463124,0.0292828,9.06378,1.18171,0.0599893,0.0425519,0.29588,0,0.389187,0.0282353,0,0.326636,0,0.00122767,0.0280315,0.00162666,2.78771,0.369276,0.00561851,0,0,0.0294131,0.00438622,4.4762e-05,0,0.00433811,0,0,0,0,8.7245e-05,0.0724467,3.9597e-05,0,0,0,0.000718981,1.7475e-05,0,0.000599772,0,0,9.3828e-05,0,3.9883e-05,0.0913394,7.2582e-05,0,0,0.000471965,32.6251
12.2208,10.2888,0,1.92936,0,0,0,0,3.34011,1.22548,1.07316,0,0,0,1.86805,0.775937,0,0.594935,0,0.0287533,0.422906,0.0291604,9.05138,1.17874,0.0593915,0.042462,0.279688,0,0.401973,0.0278844,0,0.328794,0,0.00125443,0.0390366,0.00156993,2.80058,0.357903,0.00542404,0,0,0.0311879,0.00293397,4.2304e-05,0,0.00288839,0,0,0,0,7.6161e-05,0.0724593,3.9027e-05,0,0,0,0.000719516,1.8604e-05,0,0.000602128,0,0,9.0684e-05,0,3.9726e-05,0.0913727,7.1373e-05,0,0,0.000506227,32.6251
12.2207,10.3234,0,1.89481,0,0,0,0,3.34437,1.18717,1.03894,0,0,0,1.90216,0.778746,0,0.619327,0,0.0309234,0.430425,0.027429,9.07046,1.16445,0.0597018,0.042698,0.282924,0,0.39818,0.0280177,0,0.329288,0,0.00130083,0.0345579,0.00156047,2.79589,0.362796,0.00584539,0,0,0.0316985,0.00186559,3.8617e-05,0,0.00182473,0,0,0,0,8.5372e-05,0.0724429,3.9217e-05,0,0,0,0.000723279,1.6441e-05,0,0.000605652,0,0,9.3199e-05,0,3.611e-05,0.0913968,7.2694e-05,0,0,0.000528776,32.6252
12.2201,10.3239,0,1.89374,0,0,0,0,3.32565,1.20594,1.03884,0,0,0,1.90237,0.77594,0,0.603888,0,0.0307045,0.44647,0.0290348,9.04007,1.1951,0.0596371,0.0427618,0.283765,0,0.397604,0.0280273,0,0.327772,0,0.00122889,0.0355798,0.00157473,2.79916,0.360155,0.00569921,0,0,0.0319832,0.00175926,3.6274e-05,0,0.00172055,0,0,0,0,6.9736e-05,0.072458,3.8782e-05,0,0,0,0.000723602,1.7229e-05,0,0.000604486,0,0,9.3612e-05,0,3.6398e-05,0.091467,7.524e-05,0,0,0.000596433,32.6247
12.2207,10.3051,0,1.91307,0,0,0,0,3.33498,1.22464,1.06723,0,0,0,1.87396,0.77581,0,0.603683,0,0.0287804,0.421248,0.0282956,9.06222,1.16907,0.0592443,0.0412049,0.282967,0,0.399941,0.0278463,0,0.330781,0,0.00130818,0.0352029,0.00144516,2.80446,0.355941,0.00580589,0,0,0.0326308,0.00107712,4.1241e-05,0,0.00103365,0,0,0,0,9.1768e-05,0.0724642,3.9709e-05,0,0,0,0.000721756,1.6738e-05,0,0.000604042,0,0,9.2605e-05,0,3.8395e-05,0.0914623,5.781e-05,0,0,0.0115459,32.6253
12.2207,10.3104,0,1.90778,0,0,0,0,3.3411,1.20213,1.05078,0,0,0,1.8904,0.779157,0,0.634493,0,0.0302017,0.406133,0.0260364,9.07108,1.16247,0.0595963,0.0427565,0.281965,0,0.399071,0.0279615,0,0.328355,0,0.00131197,0.0364686,0.00157168,2.79857,0.360708,0.00578858,0,0,0.0320716,0.00164636,3.9106e-05,0,0.00160469,0,0,0,0,9.1715e-05,0.0724635,3.8682e-05,0,0,0,0.000721496,1.5932e-05,0,0.000599428,0,0,9.7828e-05,0,3.8631e-05,0.0914297,5.6536e-05,0,0,0.0115161,32.6252
12.2207,10.2896,0,1.92858,0,0,0,0,3.33869,1.22612,1.07256,0,0,0,1.86855,0.775377,0,0.596035,0,0.0285211,0.423142,0.0290068,9.0474,1.19073,0.0593663,0.0425635,0.287222,0,0.395921,0.0280267,0,0.327668,0,0.00124883,0.0339396,0.00159452,2.80346,0.356836,0.00586843,0,0,0.0324748,0.00112205,4.0504e-05,0,0.00107951,0,0,0,0,8.8208e-05,0.0724604,3.8097e-05,0,0,0,0.000726871,1.6728e-05,0,0.000600671,0,0,0.000100153,0,3.6376e-05,0.0913605,5.3549e-05,0,0,0.0114504,32.6251
12.2201,10.3198,0,1.89787,0,0,0,0,3.34081,1.18843,1.03676,0,0,0,1.90421,0.775379,0,0.596313,0,0.0299644,0.457234,0.0290208,9.0396,1.19962,0.0593126,0.0419533,0.288974,0,0.395182,0.0278466,0,0.329228,0,0.0012262,0.0319016,0.00153196,2.79322,0.365556,0.00577145,0,0,0.0317789,0.00184975,4.2942e-05,0,0.00180411,0,0,0,0,0.000103624,0.0724472,3.9597e-05,0,0,0,0.000719903,1.6294e-05,0,0.000599592,0,0,9.6173e-05,0,3.6432e-05,0.0914095,5.3014e-05,0,0,0.0115006,32.6247
12.221,10.1229,0,2.09522,0,0,0,0,3.34008,1.21005,1.0583,0,0,0,1.88312,0.742426,0,0.669699,0,0.0277974,0.398591,0.0285435,9.04596,1.1813,0.0578551,0.040292,0.28153,0,0.405558,0.0280909,0,0.327664,0,0.00120234,0.0433701,0.00158398,2.79102,0.363684,0.0052281,0,0,0.0276334,0.00661197,4.8324e-05,0,0.00656008,0,0,0,0,8.5121e-05,0.0724299,4.3451e-05,0,0,0,0.00071713,1.6634e-05,0,0.00058536,0,0,0.000105905,0,4.6198e-05,0.0914103,7.1559e-05,0,0,0.000549189,32.6252
12.221,10.156,0,2.06217,0,0,0,0,3.34188,1.17284,1.02252,0,0,0,1.91889,0.742304,0,0.660663,0,0.0298215,0.440876,0.0293998,9.02528,1.20286,0.0579819,0.0403591,0.281554,0,0.405291,0.0281122,0,0.327645,0,0.00121355,0.0430519,0.00158899,2.78988,0.366695,0.00550678,0,0,0.0298195,0.00418343,3.8182e-05,0,0.0041422,0,0,0,0,9.3692e-05,0.0724241,4.4199e-05,0,0,0,0.000716179,1.8552e-05,0,0.00058552,0,0,0.000102735,0,4.623e-05,0.0912413,7.5984e-05,0,0,0.00037629,32.625
12.221,10.1567,0,2.06145,0,0,0,0,3.34218,1.17229,1.02238,0,0,0,1.91895,0.745315,0,0.70791,0,0.0295592,0.395879,0.0258255,9.04739,1.17135,0.0580263,0.0403578,0.272923,0,0.41273,0.0281249,0,0.326696,0,0.00125682,0.0514496,0.00160087,2.78952,0.365702,0.00549901,0,0,0.0285057,0.00551756,4.1294e-05,0,0.0054736,0,0,0,0,9.4503e-05,0.0724244,4.2843e-05,0,0,0,0.000714835,1.665e-05,0,0.000586794,0,0,0.000102589,0,4.5101e-05,0.0912295,7.4082e-05,0,0,0.000366687,32.625
12.2204,10.1571,0,2.06058,0,0,0,0,3.34602,1.16856,1.02226,0,0,0,1.91916,0.744855,0,0.714052,0,0.0291299,0.391652,0.0251155,9.05145,1.16683,0.0577922,0.0394107,0.273338,0,0.413838,0.0279492,0,0.328624,0,0.00126712,0.0509068,0.00150889,2.78914,0.368193,0.00536693,0,0,0.0309698,0.00326084,3.9889e-05,0,0.00321849,0,0,0,0,8.9704e-05,0.0724327,4.4661e-05,0,0,0,0.000713484,1.6917e-05,0,0.000586403,0,0,0.000101436,0,4.4903e-05,0.0913081,7.5766e-05,0,0,0.000442518,32.6246
12.221,10.1251,0,2.09301,0,0,0,0,3.32646,1.22539,1.0595,0,0,0,1.88185,0.742319,0,0.655388,0,0.0280873,0.411059,0.0292486,9.01078,1.20649,0.0657642,0.035612,0.267934,0,0.416705,0.028501,0,0.32873,0,0.00131526,0.0530434,0.00152137,2.78196,0.376547,0.00524682,0,0,0.0320108,0.0022551,3.9716e-05,0,0.002213,0,0,0,0,9.4912e-05,0.0724322,4.0618e-05,0,0,0,0.000717399,1.6814e-05,0,0.000585542,0,0,0.000105772,0,4.6254e-05,0.0913864,6.2375e-05,0,0,0.000535385,32.6252
12.221,10.1585,0,2.05964,0,0,0,0,3.34229,1.17264,1.02281,0,0,0,1.91861,0.742283,0,0.669053,0,0.0295633,0.433111,0.0286898,9.02981,1.19731,0.0579728,0.0403927,0.280736,0,0.406129,0.028058,0,0.327573,0,0.00123265,0.0440501,0.00157696,2.7804,0.377981,0.00552918,0,0,0.0316966,0.00222289,3.735e-05,0,0.00218295,0,0,0,0,0.000100539,0.0724291,4.2679e-05,0,0,0,0.000716352,1.6965e-05,0,0.000583285,0,0,0.000107715,0,4.6221e-05,0.0914457,5.9569e-05,0,0,0.000597219,32.6253
12.221,10.144,0,2.07417,0,0,0,0,3.34009,1.18693,1.03515,0,0,0,1.90626,0.746408,0,0.696557,0,0.0289802,0.392897,0.0262656,9.0423,1.18333,0.0578779,0.0401733,0.278822,0,0.407475,0.0279417,0,0.330519,0,0.00127215,0.0426529,0.00147937,2.79526,0.364471,0.00563402,0,0,0.032312,0.00158744,3.789e-05,0,0.00154742,0,0,0,0,9.3719e-05,0.0724338,4.2302e-05,0,0,0,0.000711815,1.6839e-05,0,0.000578228,0,0,0.000108179,0,5.1143e-05,0.0914401,5.9258e-05,0,0,0.0115286,32.6253
12.2204,10.122,0,2.09563,0,0,0,0,3.3457,1.20514,1.05854,0,0,0,1.88286,0.741985,0,0.657337,0,0.0277992,0.410536,0.0291069,9.01925,1.20969,0.0579269,0.0403048,0.282752,0,0.404739,0.0279473,0,0.32835,0,0.00118777,0.0420993,0.00155508,2.78981,0.368841,0.00557698,0,0,0.0318625,0.00202198,3.7249e-05,0,0.00198261,0,0,0,0,9.7918e-05,0.0724323,4.4139e-05,0,0,0,0.000709072,1.6068e-05,0,0.000577334,0,0,0.00010702,0,5.1061e-05,0.0914214,5.8641e-05,0,0,0.0115101,32.6247
12.2207,10.0528,0,2.16529,0,0,0,0,3.35503,1.14709,1.00969,0,0,0,1.93132,0.741131,0,0.696435,0,0.0291693,0.42077,0.0288184,9.03669,1.18257,0.0578686,0.0421296,0.273061,0,0.414538,0.0279015,0,0.327677,0,0.0011146,0.0528421,0.00161286,2.79728,0.361383,0.00571478,0,0,0.0319477,0.00182096,3.5589e-05,0,0.00178327,0,0,0,0,0.0001012,0.0724412,4.1876e-05,0,0,0,0.000715211,1.6145e-05,0,0.000580122,0,0,0.000110667,0,4.2877e-05,0.091337,5.6333e-05,0,0,0.0114269,32.6251
12.2207,10.0511,0,2.16707,0,0,0,0,3.34577,1.15586,1.00924,0,0,0,1.9317,0.743986,0,0.721359,0,0.0292231,0.394453,0.0273769,9.04833,1.15655,0.0578371,0.0421122,0.255953,0,0.428635,0.0278682,0,0.328918,0,0.00117604,0.0657772,0.00154659,2.80417,0.354684,0.00551461,0,0,0.0316365,0.00234631,4.0125e-05,0,0.0023034,0,0,0,0,0.000123172,0.0724198,4.2386e-05,0,0,0,0.000712928,1.6748e-05,0,0.000580238,0,0,0.000107653,0,4.3228e-05,0.0913942,5.6092e-05,0,0,0.0114845,32.6252
12.2207,10.0244,0,2.1937,0,0,0,0,3.36009,1.1522,1.01962,0,0,0,1.92128,0.745797,0,0.740236,0,0.0290314,0.365897,0.0259299,9.05375,1.15051,0.0576795,0.0419332,0.255464,0,0.429752,0.0278996,0,0.32797,0,0.00124938,0.0676256,0.00157783,2.79429,0.360329,0.005348,0,0,0.0278891,0.00623911,4.6194e-05,0,0.0061895,0,0,0,0,0.000102096,0.072437,4.4178e-05,0,0,0,0.000716389,1.68e-05,0,0.000585704,0,0,0.000105058,0,4.0459e-05,0.0914871,6.9651e-05,0,0,0.000624662,32.6252
12.2202,10.0252,0,2.19244,0,0,0,0,3.35536,1.17468,1.03764,0,0,0,1.90336,0.741286,0,0.701492,0,0.0277073,0.387819,0.0288528,9.03595,1.1718,0.0578224,0.042102,0.261281,0,0.425041,0.0277809,0,0.328172,0,0.00119677,0.0629173,0.00157296,2.78938,0.368831,0.00569975,0,0,0.0304967,0.00328431,3.6821e-05,0,0.00324442,0,0,0,0,9.7967e-05,0.072442,4.2744e-05,0,0,0,0.00071981,1.8325e-05,0,0.000599995,0,0,9.1201e-05,0,4.0673e-05,0.0913696,7.6986e-05,0,0,0.000499467,32.6246
12.2207,10.0668,0,2.15129,0,0,0,0,3.34835,1.15428,1.01015,0,0,0,1.93085,0.741966,0,0.700263,0,0.0293509,0.41407,0.0288335,9.03666,1.16269,0.0576918,0.0420762,0.252838,0,0.432184,0.0279587,0,0.326889,0,0.00127325,0.0710619,0.00161116,2.80043,0.355778,0.00537643,0,0,0.0296154,0.00456542,3.754e-05,0,0.00452513,0,0,0,0,0.000107521,0.0724378,4.2947e-05,0,0,0,0.000719006,1.8499e-05,0,0.000600772,0,0,9.1182e-05,0,3.9948e-05,0.0913841,7.7396e-05,0,0,0.000513919,32.6251
12.2207,10.0204,0,2.19773,0,0,0,0,3.3484,1.18938,1.04526,0,0,0,1.89565,0.74143,0,0.700652,0,0.0271856,0.381273,0.0288273,9.04099,1.17154,0.0578345,0.042132,0.264983,0,0.422097,0.0278565,0,0.328577,0,0.00118398,0.0595088,0.00156952,2.80417,0.354093,0.00556656,0,0,0.0310029,0.00284963,3.8858e-05,0,0.00280807,0,0,0,0,0.000124827,0.0724202,4.1917e-05,0,0,0,0.000717572,1.8193e-05,0,0.000600312,0,0,9.0261e-05,0,4.0085e-05,0.0914277,7.5769e-05,0,0,0.00055898,32.6252
12.2207,10.0394,0,2.1787,0,0,0,0,3.35527,1.15759,1.02043,0,0,0,1.92057,0.744158,0,0.753234,0,0.0289904,0.355044,0.0251752,9.07088,1.13148,0.0577713,0.042109,0.253905,0,0.430967,0.0278715,0,0.329266,0,0.00123693,0.0677329,0.00153211,2.80172,0.356907,0.00559339,0,0,0.0318912,0.00204061,3.9679e-05,0,0.00199886,0,0,0,0,0.000126159,0.0724206,4.1907e-05,0,0,0,0.000714552,1.6668e-05,0,0.000599507,0,0,9.0532e-05,0,4.1522e-05,0.0914543,7.8312e-05,0,0,0.000581977,32.6252
12.2202,10.0373,0,2.18031,0,0,0,0,3.35408,1.15894,1.0206,0,0,0,1.92003,0.741747,0,0.714898,0,0.0291038,0.391597,0.0279164,9.04431,1.16292,0.0576194,0.0416363,0.259711,0,0.426454,0.0277993,0,0.327841,0,0.00119968,0.0645856,0.001581,2.80408,0.355106,0.0056717,0,0,0.0318169,0.00197961,3.8408e-05,0,0.00193882,0,0,0,0,0.000106785,0.0724419,4.2788e-05,0,0,0,0.000713947,1.7351e-05,0,0.000599008,0,0,8.9305e-05,0,4.1535e-05,0.0915235,7.8401e-05,0,0,0.000649503,32.6248
12.2208,10.1237,0,2.0944,0,0,0,0,3.34852,1.15425,1.01054,0,0,0,1.93094,0.745032,0,0.697859,0,0.0288003,0.414287,0.0291183,9.04433,1.16779,0.0575348,0.0422013,0.263859,0,0.419138,0.0277962,0,0.330563,0,0.00122082,0.0544914,0.00144404,2.81039,0.349378,0.00573788,0,0,0.0326745,0.00112798,3.7643e-05,0,0.00108828,0,0,0,0,9.4538e-05,0.0724246,4.3652e-05,0,0,0,0.000710606,1.9843e-05,0,0.000592002,0,0,9.0521e-05,0,5.1135e-05,0.0915158,5.8527e-05,0,0,0.0116056,32.6253
12.2209,10.1127,0,2.10537,0,0,0,0,3.3504,1.16382,1.02189,0,0,0,1.91957,0.741169,0,0.721856,0,0.0295153,0.380429,0.0279263,9.03774,1.1731,0.0577784,0.0422862,0.262589,0,0.419572,0.027956,0,0.328194,0,0.00124266,0.0569603,0.00159956,2.80057,0.358825,0.00557313,0,0,0.0320463,0.00191048,3.659e-05,0,0.00187156,0,0,0,0,8.85e-05,0.0724308,4.2911e-05,0,0,0,0.000709174,1.6366e-05,0,0.000581308,0,0,0.000103301,0,5.1119e-05,0.0914728,5.7514e-05,0,0,0.0115626,32.6253
12.2208,10.1083,0,2.10981,0,0,0,0,3.33742,1.17685,1.02181,0,0,0,1.91961,0.740313,0,0.727387,0,0.0292355,0.377603,0.026903,9.02588,1.18138,0.0575808,0.0421705,0.260906,0,0.421332,0.0278686,0,0.327625,0,0.00126724,0.0593057,0.00157506,2.79875,0.360826,0.00568306,0,0,0.0326275,0.00122504,3.7072e-05,0,0.00118585,0,0,0,0,9.6535e-05,0.0724265,4.283e-05,0,0,0,0.000714502,1.6992e-05,0,0.000582745,0,0,0.000105688,0,4.9363e-05,0.0914013,5.6588e-05,0,0,0.0114939,32.6252
12.2203,10.0896,0,2.12791,0,0,0,0,3.34217,1.18742,1.03734,0,0,0,1.90412,0.741979,0,0.720651,0,0.0280547,0.367559,0.0275583,9.01166,1.20338,0.0576259,0.0423991,0.265411,0,0.417955,0.0278442,0,0.328857,0,0.00119558,0.0548867,0.00152402,2.81175,0.347493,0.0056427,0,0,0.0318439,0.00198368,3.6695e-05,0,0.00194474,0,0,0,0,9.9665e-05,0.0724239,4.2906e-05,0,0,0,0.000711135,1.5771e-05,0,0.000580607,0,0,0.000106676,0,4.9561e-05,0.0914465,5.5455e-05,0,0,0.0115398,32.6247
12.2209,10.0932,0,2.12487,0,0,0,0,3.346,1.18402,1.03776,0,0,0,1.90366,0.74571,0,0.696834,0,0.0278664,0.388363,0.0290892,9.04262,1.17086,0.0576473,0.0423709,0.265138,0,0.418117,0.0280517,0,0.327746,0,0.00119629,0.0558693,0.00159716,2.8064,0.347972,0.0053303,0,0,0.0278829,0.00625591,4.6962e-05,0,0.00620501,0,0,0,0,0.000104978,0.072419,4.3768e-05,0,0,0,0.00071148,1.692e-05,0,0.000582199,0,0,0.000103853,0,5.1927e-05,0.0914786,6.9842e-05,0,0,0.000619964,32.6253
12.2208,10.1212,0,2.09684,0,0,0,0,3.34565,1.19292,1.04627,0,0,0,1.89519,0.740404,0,0.724796,0,0.0271795,0.356938,0.0273991,9.03587,1.16517,0.0577711,0.0423011,0.254987,0,0.430302,0.0279199,0,0.327851,0,0.00128832,0.0679595,0.00160682,2.81083,0.34685,0.00556942,0,0,0.0306001,0.0034323,3.7556e-05,0,0.00339176,0,0,0,0,0.000104551,0.0724215,4.3776e-05,0,0,0,0.000710848,1.6824e-05,0,0.000582527,0,0,0.000102833,0,5.2006e-05,0.0912256,6.8996e-05,0,0,0.000367764,32.625
12.2208,10.1233,0,2.09476,0,0,0,0,3.34983,1.15374,1.01119,0,0,0,1.93025,0.741347,0,0.731509,0,0.0288365,0.38579,0.0264427,9.0437,1.17147,0.0576506,0.0424095,0.266295,0,0.417524,0.0278755,0,0.326882,0,0.0011752,0.056356,0.00157084,2.8067,0.349522,0.00556776,0,0,0.0294011,0.00448154,4.0031e-05,0,0.00443878,0,0,0,0,0.00010615,0.0724272,4.4937e-05,0,0,0,0.000711004,1.6132e-05,0,0.000583865,0,0,0.000102728,0,5.105e-05,0.0913711,7.4209e-05,0,0,0.000507429,32.6251
12.2203,10.1086,0,2.10892,0,0,0,0,3.35024,1.16368,1.02163,0,0,0,1.91983,0.74036,0,0.724121,0,0.0291438,0.379947,0.027532,9.033,1.17636,0.0576053,0.0423352,0.262001,0,0.42023,0.0278685,0,0.328559,0,0.00126091,0.057339,0.00158022,2.81172,0.346578,0.00562327,0,0,0.0309318,0.0029323,3.8113e-05,0,0.00289112,0,0,0,0,0.000117217,0.0724165,4.3518e-05,0,0,0,0.000713131,1.5972e-05,0,0.000583087,0,0,0.000104517,0,5.1069e-05,0.091404,7.1822e-05,0,0,0.000541882,32.6246
12.2206,9.94905,0,2.26898,0,0,0,0,3.3396,1.16379,1.01067,0,0,0,1.93022,0.745003,0,0.607089,0,0.0290942,0.506082,0.0285039,9.04739,1.18257,0.0579253,0.0398232,0.284534,0,0.405093,0.0278821,0,0.329094,0,0.00112538,0.0419547,0.00161169,2.80739,0.352055,0.00547971,0,0,0.0319931,0.00195763,3.6598e-05,0,0.00191857,0,0,0,0,8.8484e-05,0.0724526,4.0784e-05,0,0,0,0.000722692,1.6685e-05,0,0.000586523,0,0,0.000111208,0,4.2267e-05,0.0914467,7.528e-05,0,0,0.000577992,32.6252
12.2206,9.92409,0,2.29395,0,0,0,0,3.35025,1.16554,1.02317,0,0,0,1.91771,0.738924,0,0.637424,0,0.0287798,0.468145,0.0281517,9.04954,1.15956,0.0578879,0.0399575,0.262561,0,0.426095,0.0280445,0,0.327487,0,0.00118106,0.0642934,0.00161979,2.79832,0.359862,0.00546766,0,0,0.0320317,0.00192093,3.7141e-05,0,0.00188145,0,0,0,0,8.9562e-05,0.072454,4.2109e-05,0,0,0,0.000720905,1.6196e-05,0,0.000587797,0,0,0.000108336,0,4.2729e-05,0.0915237,7.2964e-05,0,0,0.000656698,32.6253
12.2206,9.93678,0,2.28124,0,0,0,0,3.35145,1.15193,1.01065,0,0,0,1.93019,0.739732,0,0.63009,0,0.0293817,0.485442,0.0289331,9.01868,1.18997,0.0578472,0.039955,0.261633,0,0.426677,0.0280292,0,0.330332,0,0.00119169,0.0622419,0.0014772,2.80121,0.357793,0.0056341,0,0,0.032725,0.00110003,3.4916e-05,0,0.00106283,0,0,0,0,8.3845e-05,0.0724518,4.0047e-05,0,0,0,0.000724389,1.6435e-05,0,0.000591211,0,0,0.000108829,0,3.971e-05,0.0915194,5.8258e-05,0,0,0.0116079,32.6253
12.22,9.94018,0,2.27733,0,0,0,0,3.34866,1.15474,1.01082,0,0,0,1.92999,0.73987,0,0.634823,0,0.0292957,0.480915,0.0282737,9.039,1.16487,0.0579596,0.039962,0.25677,0,0.42929,0.0280235,0,0.328074,0,0.00121627,0.0669783,0.00161797,2.80527,0.353941,0.00557301,0,0,0.0320438,0.00188431,3.8924e-05,0,0.00184308,0,0,0,0,8.3399e-05,0.0724533,4.1523e-05,0,0,0,0.00072446,1.6547e-05,0,0.000594026,0,0,0.000105424,0,3.9632e-05,0.0915029,5.5013e-05,0,0,0.0115945,32.6248
12.2205,9.90257,0,2.31544,0,0,0,0,3.34697,1.19022,1.04465,0,0,0,1.89622,0.736602,0,0.633063,0,0.027462,0.45364,0.0284931,9.04673,1.15752,0.0576627,0.0393206,0.25774,0,0.429225,0.0280456,0,0.327436,0,0.00122424,0.0674339,0.0016223,2.80525,0.354582,0.0055748,0,0,0.0326903,0.00124164,3.9486e-05,0,0.00119992,0,0,0,0,0.000104948,0.0724502,3.9965e-05,0,0,0,0.000726776,1.602e-05,0,0.00059412,0,0,0.000106959,0,3.9879e-05,0.0914215,5.5262e-05,0,0,0.0115137,32.6252
12.2206,9.90536,0,2.31268,0,0,0,0,3.34451,1.18758,1.0396,0,0,0,1.90129,0.741663,0,0.62345,0,0.0277087,0.463659,0.0289962,9.03647,1.16228,0.0578176,0.0397297,0.253437,0,0.432849,0.027887,0,0.328783,0,0.00124108,0.0699951,0.00153857,2.80088,0.357108,0.00538871,0,0,0.0320928,0.0020137,4.2679e-05,0,0.00196798,0,0,0,0,0.000103481,0.0724533,4.1426e-05,0,0,0,0.000723243,1.6999e-05,0,0.000591554,0,0,0.000106489,0,4.0012e-05,0.0914735,5.4049e-05,0,0,0.0115668,32.6253
12.2206,9.95587,0,2.26214,0,0,0,0,3.3454,1.15855,1.01137,0,0,0,1.92944,0.740908,0,0.640352,0,0.029733,0.474991,0.0279534,9.07735,1.12321,0.0660734,0.0360147,0.249894,0,0.431853,0.028067,0,0.327765,0,0.00127636,0.0696717,0.00163953,2.80756,0.349149,0.00525564,0,0,0.0293968,0.00487554,4.8807e-05,0,0.00482317,0,0,0,0,9.7329e-05,0.072453,4.1267e-05,0,0,0,0.000724592,1.6125e-05,0,0.000609882,0,0,9.0491e-05,0,4.0416e-05,0.0914033,7.2114e-05,0,0,0.000538698,32.6251
12.2199,9.93935,0,2.27815,0,0,0,0,3.35037,1.18818,1.04581,0,0,0,1.89507,0.739097,0,0.633024,0,0.0275622,0.450161,0.0285108,9.03287,1.16417,0.0577539,0.0398225,0.25306,0,0.4337,0.0279456,0,0.327686,0,0.00124533,0.0716983,0.00163923,2.80242,0.355202,0.00532688,0,0,0.0310672,0.00316025,4.3237e-05,0,0.0031134,0,0,0,0,9.9482e-05,0.0724524,4.064e-05,0,0,0,0.000722241,1.8865e-05,0,0.000612449,0,0,8.2833e-05,0,4.0312e-05,0.0912845,6.9887e-05,0,0,0.000421768,32.6245
